epoch,train_loss,train_accuracy,eval_loss,eval_accuracy,eval_macro_f1
22,1.2550769379881561,0.4682377049180328,1.3493847148759024,0.40714285714285714,0.37021420505920927
23,1.2443384831068947,0.4682377049180328,1.307586509840829,0.44285714285714284,0.433982264348118
24,1.1920712091883674,0.5061475409836066,1.3389407294137137,0.45,0.4348850742000388
25,1.1976176129012812,0.492827868852459,1.338240873813629,0.44285714285714284,0.42637393328637563
26,1.150582106387029,0.5256147540983607,1.2678247451782227,0.4714285714285714,0.46992420902534576
27,1.1053765269576525,0.5450819672131147,1.223782161303929,0.5214285714285715,0.5160762577421999
28,1.0884604551753059,0.5532786885245902,1.1809869749205453,0.5071428571428571,0.49174161630301977
29,1.0851713106280467,0.5532786885245902,1.2617994172232492,0.4642857142857143,0.45947852384022597
30,1.1073393938971348,0.5594262295081968,1.2123391219547817,0.4785714285714286,0.4707084331068198
31,1.0816236089487545,0.5471311475409836,1.1941243410110474,0.5428571428571428,0.542081051714968
32,1.01266432785597,0.6034836065573771,1.158471417427063,0.5285714285714286,0.5183972668519029
33,0.9837815497742325,0.5973360655737705,1.086552439417158,0.5928571428571429,0.5929238374028604
34,0.9814792949645246,0.5901639344262295,1.152122061593192,0.5571428571428572,0.5481174792820857
35,0.9540935031703262,0.6086065573770492,1.136402930532183,0.5071428571428571,0.4956385281385281
36,0.9452488774158916,0.6034836065573771,1.1067094206809998,0.55,0.5342909828147312
37,0.9310987484259684,0.6086065573770492,1.1426112481525965,0.5071428571428571,0.4960764190089762
38,0.9159288386829564,0.6137295081967213,1.143193120615823,0.5357142857142857,0.5240491056093893
39,0.9200835364763854,0.6137295081967213,1.1092920746122088,0.5285714285714286,0.5177815456955553
40,0.9107668585464602,0.6311475409836066,1.1146664346967425,0.5714285714285714,0.5687674330989716
41,0.8688027028177605,0.6434426229508197,1.0446097833769663,0.6142857142857143,0.6073143196672608
42,0.8695920823050327,0.6618852459016393,1.0768177560397556,0.5571428571428572,0.5415720049861176
43,0.8714143194136073,0.6372950819672131,1.0338381562914167,0.5857142857142857,0.5782694326649532
44,0.8334859805028947,0.6526639344262295,1.0676790884562901,0.5571428571428572,0.5552957878489363
45,0.8123198640151102,0.6813524590163934,0.970704094001225,0.5928571428571429,0.578783470022095
46,0.7743933630771325,0.6813524590163934,0.9625855650220598,0.6214285714285714,0.608434484905073
47,0.762759418761144,0.7100409836065574,1.065009525844029,0.5857142857142857,0.5766512565196775
48,0.7744650684419225,0.6844262295081968,0.9723685451916286,0.6071428571428571,0.5921520127037906
49,0.7420266651716388,0.6936475409836066,0.9793635504586357,0.6071428571428571,0.595985336672172
50,0.7359609193489199,0.7110655737704918,1.0265937549727304,0.5928571428571429,0.5839588898099536
51,0.735186836758598,0.7008196721311475,1.0546893630708967,0.5571428571428572,0.5484809828592078
52,0.7272090276733774,0.7090163934426229,0.9831372618675231,0.6,0.5868362245720736
53,0.7388508134200925,0.7100409836065574,1.032727905682155,0.6142857142857143,0.6092480450991088
54,0.7282138623175074,0.7069672131147541,1.006873939718519,0.5857142857142857,0.5670693277734364
55,0.7102113923088449,0.7243852459016393,0.9602952786854335,0.6285714285714286,0.6263164535663545
56,0.6794727825727619,0.7418032786885246,0.953650176525116,0.6142857142857143,0.603876678876679
57,0.6661123213220815,0.7479508196721312,0.9361343622207642,0.6,0.5862040173694308
58,0.6501887880387853,0.7510245901639344,0.9839483874184745,0.6071428571428571,0.5954817599554442
59,0.6329421860272767,0.7592213114754098,0.9290864178112574,0.6428571428571429,0.6375176203908859
60,0.6316513135784962,0.764344262295082,0.9578588315418788,0.6071428571428571,0.5983113950187121
61,0.6228939666122687,0.757172131147541,0.9347208976745606,0.6357142857142857,0.629244419105188
62,0.6078221504805518,0.7684426229508197,0.9153705835342407,0.6285714285714286,0.621900841481806
63,0.5962631433713631,0.7684426229508197,0.9683812686375209,0.6285714285714286,0.6204678119999961
64,0.590363121423565,0.7694672131147541,0.9371609074728829,0.6285714285714286,0.6204822734430596
65,0.5869835888753172,0.7776639344262295,0.9595189707619803,0.6642857142857143,0.6592227182182478
66,0.5758148060470331,0.7879098360655737,0.9811304807662964,0.6428571428571429,0.6361563664847822
67,0.5688846042898835,0.7879098360655737,0.9632641928536552,0.6285714285714286,0.6220466779436878
68,0.5679236601610653,0.7827868852459017,0.9873093843460083,0.65,0.6449836027485
69,0.5536475660370999,0.7868852459016393,0.9133965270859855,0.6142857142857143,0.6037488111017523
70,0.5487612192748023,0.7817622950819673,0.9569282020841327,0.6642857142857143,0.6584352180588547
71,0.540915171631047,0.7909836065573771,0.9318866423198156,0.6357142857142857,0.629869964095839
72,0.5339871410463677,0.7950819672131147,0.9331118209021432,0.6571428571428571,0.6510631319163579
73,0.5308150737012018,0.7940573770491803,1.0157583236694336,0.6428571428571429,0.6382404622307634
74,0.537030435976435,0.7848360655737705,0.9353032112121582,0.6642857142857143,0.6580877854951256
75,0.5386125230398334,0.7909836065573771,0.9363345657076154,0.65,0.6404758570027983
76,0.5313711273865621,0.7940573770491803,0.9744190386363438,0.6714285714285714,0.664761978839754
77,0.515375593646628,0.805327868852459,0.9391653605869839,0.6571428571428571,0.6506198695050104
78,0.5163440743430716,0.7940573770491803,0.9300328833716256,0.6571428571428571,0.651448295978644
79,0.5009731767607517,0.8135245901639344,0.917146372795105,0.6571428571428571,0.649134693505467
80,0.4958849949914901,0.8104508196721312,0.9356675795146397,0.6714285714285714,0.6652570094943753
81,0.4957035291390341,0.8165983606557377,0.9510623080389841,0.6785714285714286,0.671989699667687
82,0.4908292889595032,0.8114754098360656,0.939456125668117,0.6714285714285714,0.6645003134759503
83,0.4868896095479121,0.8186475409836066,0.9218639373779297,0.6571428571428571,0.6489291225320885
84,0.48511664007530836,0.8155737704918032,0.9304561172212873,0.6714285714285714,0.6645167617044381
85,0.48249926527992626,0.8135245901639344,0.9427208321435111,0.6714285714285714,0.6645167617044381
86,0.4796412831447164,0.8155737704918032,0.9377886669976371,0.6642857142857143,0.6557186982657636
87,0.47736527880684276,0.819672131147541,0.9476615837642125,0.6714285714285714,0.6645167617044381
88,0.4771213653634806,0.8186475409836066,0.9417955092021397,0.6857142857142857,0.6788878053163767
89,0.47521815925348,0.8237704918032787,0.9406789030347552,0.6714285714285714,0.6645167617044381
90,0.4744488753256251,0.8247950819672131,0.9357315983091082,0.6714285714285714,0.6645167617044381
91,0.47341074318182275,0.819672131147541,0.9343168701444353,0.6714285714285714,0.6645167617044381
92,0.4731681522775869,0.8206967213114754,0.9415509530476162,0.6714285714285714,0.6645167617044381
93,0.472081009481774,0.8237704918032787,0.9424704313278198,0.6714285714285714,0.6645167617044381
94,0.4713853666039764,0.8237704918032787,0.9435173749923706,0.6714285714285714,0.6645167617044381
95,0.4710261895031225,0.8258196721311475,0.9402939830507551,0.6714285714285714,0.6645167617044381
96,0.47054182994561117,0.8247950819672131,0.9405017205647059,0.6714285714285714,0.6645167617044381
97,0.4703301181558703,0.8247950819672131,0.9404523815427508,0.6714285714285714,0.6645167617044381
98,0.47022049837425106,0.8247950819672131,0.9401772192546299,0.6714285714285714,0.6645167617044381
99,0.47012380742635884,0.8247950819672131,0.9401450327464512,0.6714285714285714,0.6645167617044381
100,0.4700866331819628,0.8247950819672131,0.9401915924889701,0.6714285714285714,0.6645167617044381
