epoch,train_loss,train_accuracy,eval_loss,eval_accuracy,eval_macro_f1
25,0.36397357079419285,0.9304986338797814,0.5127961754798889,0.8428571428571429,0.8420269724251238
26,0.3477840011868158,0.9325905054644809,0.43699038369315013,0.8714285714285714,0.8716416269800482
27,0.31208764298569636,0.9349385245901639,0.39106759130954744,0.8714285714285714,0.8723060842305831
28,0.3964086781495093,0.915556693989071,0.5068509868213109,0.8428571428571429,0.8427871004262987
29,0.3444601612094322,0.9245218579234973,0.4133674374648503,0.8571428571428571,0.8563322133111688
30,0.4016627165809518,0.9202527322404371,0.42143333894865853,0.8642857142857143,0.8627042701781377
31,0.3650557093342634,0.922728825136612,0.34801402262278963,0.8857142857142857,0.8845103267949178
32,0.3704945914284453,0.9226007513661202,0.39355672683034626,0.8642857142857143,0.8669887278582932
33,0.31510189864173777,0.938780737704918,0.39521814244134085,0.8928571428571429,0.8927815570672714
34,0.31634686537636597,0.9419825819672131,0.3465370638029916,0.8928571428571429,0.8916710584101889
35,0.3049898188449239,0.9404456967213115,0.42589553253991264,0.8857142857142857,0.8853164257882112
36,0.3452212176911655,0.923155737704918,0.318032785824367,0.8928571428571429,0.8921446255269784
37,0.3611238523605254,0.9287909836065574,0.27978817437376297,0.9214285714285714,0.9216069017596188
38,0.2967182094399191,0.947660519125683,0.33810372693198065,0.9,0.9006929200931958
39,0.3073450252464642,0.9347250683060109,0.306455773966653,0.9071428571428571,0.9060597865418137
40,0.320209928508339,0.9344689207650273,0.31941605976649695,0.8785714285714286,0.8777848223440606
41,0.33175121039620353,0.9287909836065574,0.3459531445588384,0.8857142857142857,0.88709801399771
42,0.3188019529992684,0.9422814207650273,0.282909089752606,0.9285714285714286,0.928078329978026
43,0.27038239211332604,0.949496243169399,0.3015673788530486,0.9071428571428571,0.9067806117204822
44,0.31675773871238116,0.9478739754098361,0.2671544798782894,0.9285714285714286,0.9292081835570304
45,0.3376296227696082,0.9325051229508197,0.27317454793623513,0.9285714285714286,0.9288247848294597
46,0.2699255368219373,0.9403176229508197,0.23622396971498216,0.9142857142857143,0.9137552415354054
47,0.3058727841997326,0.9428790983606558,0.29850467571190425,0.9142857142857143,0.9139072267541278
48,0.30648100268238226,0.9369877049180327,0.27611659594944543,0.9285714285714286,0.9288737388263971
49,0.26780791223161127,0.9482155054644809,0.2649340408188956,0.9071428571428571,0.9066315574813241
50,0.3176999595881404,0.9433060109289617,0.3586618397917066,0.8857142857142857,0.8842415378689393
51,0.2400177069176294,0.9549607240437158,0.2953130006790161,0.9,0.9003501962277146
52,0.3424793488493627,0.9376707650273224,0.24398747767720905,0.9428571428571428,0.9422910622775166
53,0.31527225896105415,0.9466359289617486,0.2787827891962869,0.9285714285714286,0.927331928248738
54,0.27943238721844926,0.9529542349726776,0.2898095543895449,0.9214285714285714,0.9213163988999855
55,0.31778453835006293,0.9494108606557377,0.260936393908092,0.9142857142857143,0.9142019126491175
56,0.3209303374977304,0.9435621584699454,0.2708046040364674,0.9071428571428571,0.9078307857216276
57,0.22315105684661393,0.9586748633879781,0.30103932065623146,0.9285714285714286,0.9287334575183933
58,0.28406473163953,0.9482155054644809,0.2632275176899774,0.9428571428571428,0.9425683105173456
59,0.2830817301406479,0.9480874316939891,0.24973735979625156,0.9214285714285714,0.9213794676057288
60,0.3088539236739196,0.948300887978142,0.27099708574158804,0.9214285714285714,0.9217086985889021
61,0.2925578649791945,0.9490693306010929,0.25439129237617764,0.9357142857142857,0.9342896578921424
62,0.31416060971452403,0.9462943989071039,0.23080162065369741,0.9571428571428572,0.9567502532928064
63,0.3162233838658841,0.944672131147541,0.2506131419113704,0.95,0.9492320020898863
64,0.2872484671842572,0.9452698087431693,0.25578469378607616,0.9214285714285714,0.9211954600914004
65,0.20522967127757402,0.9705003415300546,0.23789544659001485,0.9428571428571428,0.9431289475395461
66,0.3110178331437373,0.9398907103825137,0.25989781660693034,0.9285714285714286,0.9285322642498538
67,0.35878645496880585,0.9260160519125683,0.23678304297583444,0.9214285714285714,0.9203679300890878
68,0.28155572123601624,0.9452271174863388,0.2595663628407887,0.9428571428571428,0.9428358936529743
69,0.2977445274387878,0.9563695355191257,0.2429842580642019,0.9428571428571428,0.9423986620227335
70,0.30043973922831274,0.9484289617486339,0.22156676767127856,0.9571428571428572,0.9570427461764849
71,0.3112464620339903,0.9437756147540983,0.24992656473602567,0.9428571428571428,0.9429717539189589
72,0.2888499017514777,0.9568818306010929,0.2209577543394906,0.9571428571428572,0.9571935157041539
73,0.3097327938659595,0.9409153005464481,0.22766426035336085,0.9571428571428572,0.9571935157041539
74,0.2143691894038494,0.9659750683060109,0.22150179467030934,0.95,0.9494999067759539
75,0.20560030636118085,0.9614924863387978,0.23710450998374394,0.9642857142857143,0.9639902060114826
76,0.2852214220071547,0.9473616803278688,0.22989954501390458,0.9357142857142857,0.9356691773416167
77,0.25109146789856296,0.9576502732240437,0.2511888157044138,0.9357142857142857,0.934888314224577
78,0.278839234305963,0.9541922814207651,0.20473832700933728,0.95,0.9502400250880494
79,0.2971996706248836,0.9462090163934426,0.224928004188197,0.9642857142857143,0.9639902060114826
80,0.28996341628699357,0.9447148224043715,0.23143342499222075,0.95,0.9490791354806155
81,0.2691198606960109,0.9573941256830601,0.2336756604058402,0.9571428571428572,0.9570457615670382
82,0.3160876230911805,0.9456967213114754,0.22608718127012253,0.9571428571428572,0.9570457615670382
83,0.3122229462214669,0.9380549863387978,0.22613028862646647,0.9571428571428572,0.9564443512203984
84,0.3145724559060293,0.9414275956284153,0.21973431152956827,0.9571428571428572,0.9564443512203984
85,0.2589174250415603,0.9577783469945356,0.21422354578971864,0.9642857142857143,0.9639902060114826
86,0.2702091558724438,0.9576075819672131,0.22042769704546247,0.9571428571428572,0.9567502532928064
87,0.27356031488199706,0.9595286885245902,0.20905570068529675,0.9642857142857143,0.9639902060114826
88,0.2634076170796335,0.9517588797814208,0.21430511474609376,0.9642857142857143,0.9639902060114826
89,0.23348985824866292,0.9649931693989071,0.20653865933418275,0.9642857142857143,0.9639902060114826
90,0.2580195778848532,0.9607667349726776,0.2136072073663984,0.9642857142857143,0.9639902060114826
91,0.22834687761433137,0.9705003415300546,0.2093325014625277,0.9571428571428572,0.9571935157041539
92,0.30593591355438765,0.9415556693989071,0.2113895235317094,0.9642857142857143,0.9639902060114826
93,0.28575941585157005,0.9500939207650273,0.20715853933777129,0.9642857142857143,0.9639902060114826
94,0.24458377696879086,0.9519296448087432,0.204228780737945,0.9642857142857143,0.9639902060114826
95,0.2783777873729015,0.960724043715847,0.20543148687907628,0.9642857142857143,0.9639902060114826
96,0.2758859079560173,0.9584187158469946,0.20660768342869623,0.9642857142857143,0.9639902060114826
97,0.29543704271082427,0.9541922814207651,0.20642466630254472,0.9642857142857143,0.9639902060114826
98,0.23413101900012687,0.9537226775956285,0.20703990565879005,0.9642857142857143,0.9639902060114826
99,0.25061030199374656,0.960724043715847,0.20697980203798838,0.9642857142857143,0.9639902060114826
100,0.2623825496968513,0.9592298497267759,0.20711254136902946,0.9642857142857143,0.9639902060114826
