metric,mean,std
accuracy,0.6546762589928058,0.031082689200996924
macro_f1,0.6500596226903549,0.030398683748023098
loss,1.000072329736156,0.033027526143656324
train_time_sec,251.22995583325005,1.0691803129497646
latency_ms_per_batch,111.19906222965153,1.8014969814133144
throughput_samples_per_sec,1151.3896132701593,18.566267901660012
