metric,mean,std
accuracy,0.7949640287769784,0.010589641326532175
macro_f1,0.7935344932020431,0.011411192169772632
loss,1.5237366763664948,0.061475163129098856
train_time_sec,8486.203191066781,909.1853897786764
latency_ms_per_batch,168.74922110906078,40.2878606703092
throughput_samples_per_sec,814.0136207092363,232.6278887674784
